id,filename
936,"Tom Clancy's Rainbow Six - Lone Wolf (Europe) (En,Fr,De,Es,It)"
937,"Wipeout 3 - Special Edition (Europe) (En,Fr,De,Es,It)"
938,Duke Nukem - Time to Kill (Europe)
964,Jet Rider (Europe)
965,Jet Rider 2 (Europe)
966,WWF SmackDown! 2 - Know Your Role (Europe)
967,007 - Tomorrow Never Dies (Europe)
968,007 - The World Is Not Enough (Europe)
969,"Formula One 99 (Europe) (En,Fr,De,It)"
970,Ultimate Fighting Championship (Europe)
971,"F.A. Premier League Stars, The (Europe)"
972,NASCAR 99 (Europe)
973,WWF War Zone (Europe)
974,"Winter Releases (Europe, Australia) (En,Fr,De,Es,It)"
975,"Point Blank 3 (Europe, Australia) (En,Fr,De,Es,It)"
976,"Tony Hawk's Pro Skater 2 (Europe, Australia)"
977,"V2000 (Europe) (En,Fr,De,Es,It)"
978,"King's Field (Europe) (En,Fr,De)"
981,NHL Face Off '97 (Europe)
983,"Warhammer - Dark Omen (Europe) (En,Fr,De)"
984,Wipeout (Europe) (Rev 1)
988,"Test Drive 5 (Europe) (En,Fr,De,Es,It,Nl,Sv)"
989,"Rollcage (Europe, Australia) (En,Fr,De,Es,It)"
990,Tony Hawk's Skateboarding (Europe)
991,Dead or Alive (Europe)
992,Destruction Derby (Europe)
993,Vigilante 8 (Europe)
994,Euro Demo 19 (Europe)
995,Ape Escape (Europe) (Demo)
996,Dracula - Resurrection (Germany) (Disc 1)
997,Dracula - Resurrection (Germany) (Disc 2)
999,"Moto Racer 2 (Europe) (En,Fr,De,Es,It,Sv)"
1000,Street Racer (Europe)
1001,"Moto Racer (Europe) (En,Fr,De,Es,It,Sv)"
1002,Tekken (Europe)
1003,"Best Sports Games Ever Demo (Europe, Australia)"
1004,"FIFA 99 (Europe) (En,Fr,De,Es,Nl,Sv)"
1005,Soul Blade (Europe)
1006,Street Fighter EX2 Plus (Europe)
1008,"Formula Nippon (Europe) (Fr,De)"
1009,"International Moto X (Europe) (En,Fr,De,Es,It,Nl)"
1010,"N-Gen Racing (Europe) (En,Fr,De,Es,It)"
1011,"Weakest Link, The (Europe)"
1012,Who Wants to Be a Millionaire (Europe)
1014,"Discworld II - Missing Presumed...! (Europe) (En,Es,It)"
1015,"Rosco McQueen (Europe) (En,Fr,De,Es,It)"
1016,Command & Conquer - Red Alert (Europe) (Disc 1) (Allies)
1017,Command & Conquer - Red Alert (Europe) (Disc 2) (Soviet)
1018,"Terry Pratchett's Discworld (Europe) (En,Fr,De,Es,It)"
1019,International Track & Field (Europe)
1020,International Track & Field 2 (Europe)
1021,"Euro Demo 40 (Europe, Australia)"
1022,Euro Demo 21 (Europe)
1023,Star Wars - Masters of Teras Kasi (Europe)
1024,"Hidden & Dangerous (Europe) (En,Fr,De,Es,It)"
1025,One Piece Mansion (Europe)
1026,"TOCA 2 Touring Cars (Europe) (En,Fr,De) (Rev 1)"
1027,Final Fantasy Chronicles - Final Fantasy IV (USA) (Rev 1)
1028,Final Fantasy Chronicles - Chrono Trigger (USA) (Rev 1)
1029,True Pinball (Europe)
1030,"Myst (Europe) (En,Fr,De,Es,It)"
1031,Broken Sword - The Shadow of the Templars (Europe)
1032,Road Rash (Europe)
1033,Descent (Europe)
1034,"Bedlam (Europe) (En,Fr,De,Es,It,Nl)"
1035,Spice World (Europe)
1036,Autumn-Christmas Releases '96 (Europe)
1037,"PS One Kids Autumn 2000 (Europe) (En,Fr,De,Es,It)"
1038,Demo One (Version 4) (Germany)
1039,Ninja - Shadow of Darkness (Europe)
1040,"Batman & Robin (Europe) (En,Fr,De,Es)"
1041,Wipeout 2097 (Europe)
1042,Colony Wars (Europe) (Disc 1)
1043,X-Men - Children of the Atom (Europe)
1044,Who Wants to Be a Millionaire - 2nd Edition (Europe)
1045,"Road & Track Presents - The Need for Speed (Europe) (En,De)"
1046,Colony Wars (Europe) (Disc 2)
1049,NHL Face Off (Europe)
1050,"Fade to Black (Europe) (En,Fr,De,Es,It) (En,Fr)"
1051,Novastorm (Europe) (Disc 1)
1052,Novastorm (Europe) (Disc 2)
1053,Yu-Gi-Oh! Forbidden Memories (Europe)
1054,Wing Commander III - Heart of the Tiger (Europe) (Disc 1)
1055,"Rayman (Europe) (En,Fr,De)"
1056,"Crash Bandicoot 2 - Cortex Strikes Back (Europe) (En,Fr,De,Es,It)"
1057,"Micro Machines V3 (Europe) (En,Fr,De,Es,It)"
1063,"V-Rally - Championship Edition 2 (Europe) (En,Fr,De)"
1067,"Time Crisis (Europe) (En,Fr,De)"
1068,Judge Dredd (Europe)
1069,Starblade Alpha (Europe)
1071,Dino Crisis 2 (Europe)
1072,"Tunnel B1 (Europe) (En,Fr,De,Es,It)"
1075,Nuclear Strike (Europe)
1078,Final Fantasy VII (Spain) (Disc 1)
1079,Final Fantasy VII (Spain) (Disc 2)
1080,Final Fantasy VII (Spain) (Disc 3)
1087,G-Police (Europe) (Disc 1)
1088,G-Police (Europe) (Disc 2)
1089,Alundra 2 - A New Legend Begins (Europe)
1090,"TOCA Touring Car Championship (Europe) (En,Fr,De,Es,It) (Rev 1)"
1091,"TOCA Touring Car Championship (Europe) (En,Fr,De,Es,It)"
1092,Alundra (Spain)
1093,Oddworld - Abe's Exoddus (Spain) (Disc 1)
1094,Oddworld - Abe's Exoddus (Spain) (Disc 2)
1095,Driver 2 - Back on the Streets (Europe) (Disc 1) (Rev 1)
1096,Oddworld - Abe's Oddysee (Spain)
1098,Koudelka (Spain) (Disc 1)
1099,Koudelka (Spain) (Disc 2)
1100,Koudelka (Spain) (Disc 3)
1101,Koudelka (Spain) (Disc 4)
1102,"Diver's Dream (Europe) (En,Fr,De)"
1103,Wild Arms (Spain)
1109,Final Fantasy VIII (Spain) (Disc 1)
1110,Final Fantasy VIII (Spain) (Disc 2)
1111,Final Fantasy VIII (Spain) (Disc 3)
1112,Final Fantasy VIII (Spain) (Disc 4)
1113,Final Fantasy IX (Spain) (Disc 1)
1114,Final Fantasy IX (Spain) (Disc 2)
1115,Final Fantasy IX (Spain) (Disc 3)
1116,Final Fantasy IX (Spain) (Disc 4)
1117,Castlevania Chronicles (Europe)
1118,Ehrgeiz - God Bless the Ring (Europe)
1119,Fluid (Europe)
1120,Grandia (Europe) (Disc 1)
1121,Grandia (Europe) (Disc 2)
1122,Parasite Eve II (Spain) (Disc 1)
1123,Parasite Eve II (Spain) (Disc 2)
1124,Suikoden II (Spain)
1125,Twilight Syndrome - Kyuumei-hen (Japan)
1126,Mega Man X6 (Europe)
1127,3D Lemmings (Europe)
1128,Ape Escape - La Invasion de los Monos (Spain)
1130,Castlevania - Symphony of the Night (Europe)
1132,"Ciudad de los Ninos Perdidos, La (Spain)"
1133,Destrega (Spain)
1134,"Monkey Hero (Europe) (En,Fr,De,It)"
1135,Vandal Hearts II (Spain)
1136,"X-COM - Terror from the Deep (Europe) (En,Fr,De,Es,It)"
1137,Croc - Legend of the Gobbos (Europe)
1138,"Rollcage Stage II (Europe) (En,Fr,De,Es,It)"
1139,Euro Demo 24 (Europe)
1140,Euro Demo 25 (Europe)
1141,"Little Big Adventure (Europe) (En,Fr,De,Es,It)"
1142,Oddworld - Abe's Oddysee (USA) (Rev 2)
1143,"Grand Theft Auto (Europe) (En,Fr,De,It)"
1146,Euro Demo 17 (Europe)
1147,Euro Demo 18 (Europe)
1148,Euro Demo 20 (Europe)
1149,Euro Demo 23 (Europe)
1150,Euro Demo 26 (Europe)
1151,"Euro Demo 37 (Europe, Australia)"
1152,"Euro Demo 38 (Europe, Australia)"
1153,"Euro Demo 39 (Europe, Australia)"
1154,Spyro 2 - Ripto's Rage! (USA)
1155,Tekken 2 (Japan) (Rev 1)
1156,Super Bubble Pop (USA)
1158,Disney's Treasure Planet (Europe)
1159,This Is Football 2 (Europe)
1161,Euro Demo 12 (Europe)
1162,Euro Demo 14 (Europe)
1163,Euro Demo 16 (Europe)
1164,Syphon Filter 2 (Europe) (Disc 1) (Rev 1)
1165,Syphon Filter 2 (Europe) (Disc 2) (Rev 1)
1167,"Metal Gear Solid - Special Missions (Europe) (En,Fr,De,Es,It)"
1169,"Need for Speed III - Hot Pursuit (Europe) (En,Fr,De,Es,It,Sv)"
1170,Essential PlayStation 1 (Europe)
1171,Essential PlayStation 4 (Europe)
1172,Essential PlayStation 5 (Europe)
1173,Essential PlayStation 6 (Europe)
1174,Essential PlayStation 7 (Europe)
1175,"Demolition Racer (Europe) (En,Fr,De,Es,It)"
1176,"Mission - Impossible (Europe) (En,Fr,De,Es,It)"
1177,Legacy of Kain - Soul Reaver (Europe)
1178,"MDK (Europe) (En,Fr,De,Es,It)"
1179,"Tom Clancy's Rainbow Six (Europe) (En,Fr,It)"
1180,Driver 2 - Back on the Streets (Europe) (Disc 2) (Rev 1)
1181,"Syphon Filter 3 (Europe, Australia)"
1182,"Spyro 2 - Gateway to Glimmer (Europe) (En,Fr,De,Es,It)"
1183,Euro Demo 61 (Europe) (EDC)
1184,"Spyro the Dragon (Europe, Australia) (En,Fr,De,Es,It)"
1185,Station 2 (Europe)
1186,Euro Demo 92 (Europe)
1187,"Worms World Party (Europe) (En,Fr,De,Es,It,Nl,Sv,Da)"
1191,Euro Demo 81 (Europe)
1192,Euro Demo 88 (Europe)
1193,Euro Demo 80 (Europe)
1194,Official UK PlayStation Best Games Ever! (UK)
1195,Resident Evil 2 (Europe) (Disc 2)
1201,"Moto Racer World Tour (Europe) (En,Fr,De,Es,It,Sv)"
1202,"Tom Clancy's Rainbow Six - Rogue Spear (Europe) (En,Fr,De)"
1203,"Wreckin Crew - Drive Dangerously (Europe) (En,Fr,De,Es,It)"
1204,Medal of Honor - Underground (Europe)
1205,OPSM Best Games Ever 2000 (Europe)
1206,OPSM Platinum Special Demo All (Europe)
1207,"ISS Pro Evolution 2 (Europe) (En,Fr,De)"
1208,"Formula One Arcade (Europe) (En,Fr,De,Es,It)"
1210,Station 4 (Europe)
1211,"Station 7 (Europe, Australia)"
1212,Station 8 (Europe)
1216,Reel Fishing (USA)
1217,Spyro - Year of the Dragon (USA) (Rev 1)
1218,Darkstalkers 3 (USA)
1219,"2002 FIFA World Cup (Europe) (En,Sv)"
1220,FIFA 99 (Italy)
1222,Breath of Fire IV (USA)
1223,Walt Disney's The Jungle Book - Groove Party (Europe)
1224,Descent II (Europe)
1226,"Fighting Force (Europe) (En,Fr,De) (Demo)"
1227,Chi Vuol Essere Miliardario (Italy)
1228,"FIFA Football 2002 (Europe) (En,De,Es,Nl,Sv)"
1229,Player Manager Novanta Nove (Italy)
1230,Strider (USA)
1231,Strider 2 (USA)
1232,Fatal Fury - Wild Ambition (USA)
1233,Street Fighter EX2 Plus (USA)
1234,Suikoden (USA)
1235,Marvel vs. Capcom - Clash of Super Heroes (USA)
1236,Euro Demo 68 (Europe)
1238,Dance Dance Revolution Konamix (USA)
1239,Worms Armageddon (Europe)
1240,Actua Golf 3 (Europe)
1241,Disney's Action Game featuring Hercules (Europe)
1242,"Micro Maniacs (Europe) (En,Fr,De,Es,It)"
1244,"Mille Miglia (Europe) (En,Fr,De,Es,It)"
1245,Miracle Space Race (Europe)
1249,Shaolin (Europe)
1250,Speed Freaks (Europe)
1254,Nickelodeon SpongeBob SquarePants - SuperSponge (Europe)
1255,"F1 Championship Season 2000 (Europe) (En,Fr,De,Nl)"
1256,Yu-Gi-Oh! Forbidden Memories (Germany)
1259,Gauntlet Legends (Europe)
1260,"Martian Gothic - Unification (Europe) (En,Fr,Es,It)"
1262,Euro Demo 74 (Europe)
1263,Euro Demo 77 (Europe)
1264,Street Fighter EX Plus Alpha (Europe)
1265,"Grudge Warriors (Europe) (En,Fr,De,Es,It)"
1266,Test Drive 4 (USA)
1267,Fear Effect (USA) (Disc 1)
1268,Fear Effect (USA) (Disc 2)
1269,Fear Effect (USA) (Disc 3)
1270,Fear Effect (USA) (Disc 4)
1272,"Grand Theft Auto - London 1969 (Europe) (En,Fr,De,It)"
1273,"Colin McRae Rally 2.0 (Europe) (En,Fr,De,Es,It)"
1274,Action Bass (Europe)
1278,"Actua Soccer (Europe) (En,Fr)"
1282,"Actua Soccer 2 (Europe) (En,Fr)"
1283,"Adidas Power Soccer (Europe) (En,Fr,De,Es,It)"
1284,"Actua Soccer (Europe) (En,Fr) (Rev 1)"
1289,Cold Blood (Germany) (Disc 2)
1290,"Pool Academy (Europe) (En,Fr,De)"
1291,G-Police - Weapons of Justice (Germany)
1292,Martian Gothic - Unification (Germany)
1293,"Formula One 2001 (Europe) (Fr,De)"
1294,Turbo Prop Racing (USA)
1295,"Grand Theft Auto 2 (Europe) (En,Fr,De,Es,It)"
1296,"Grand Theft Auto (Europe) (En,Fr,De,It) (EDC)"
1297,"Asterix & Obelix Take on Caesar (Europe) (Fr,De,Nl)"
1304,Bundesliga 2000 - Der Fussball-Manager (Germany)
1305,"Railroad Tycoon II (Europe) (En,Fr,De)"
1306,"Theme Park (Europe) (En,Fr,De,Es,Sv)"
1307,All Star Racing (Europe)
1308,"Beach Volleyball (Europe) (En,Fr,De,Es,It)"
1309,Newcomer - Be a Popstar (Germany)
1311,Nickelodeon Rocket Power - Team Rocket Rescue (Europe)
1312,"Mission, The (Europe) (En,Fr,De,Es,It,Nl,Pt)"
1313,"Vanishing Point (Europe) (En,Fr,De,Es)"
1316,"Incredible Crisis (Europe) (En,Fr,De,Es,It)"
1317,UEFA Champions League - Season 1999-2000 (Germany)
1319,Tony Hawk's Pro Skater 2 (USA)
1320,Tony Hawk's Pro Skater 3 (USA)
1321,Tony Hawk's Pro Skater 4 (USA)
1322,Tomb Raider (USA) (Rev 5)
1323,Tomb Raider II - Starring Lara Croft (USA)
1329,Maria - Kimi-tachi ga Umareta Wake (Japan) (Disc 1)
1330,Maria - Kimi-tachi ga Umareta Wake (Japan) (Disc 2)
1331,Maria - Kimi-tachi ga Umareta Wake (Japan) (Disc 3)
1332,Sengoku Cyber - Fujimaru Jigokuhen (Japan)
1333,Kekkon - Marriage (Japan)
1334,Power Stakes 2 (Japan)
1335,Doko Demo Issho (Japan)
1336,"Witch of Salzburg, The (Japan)"
1337,Deserted Island (Japan)
1338,Kindaichi Shounen no Jikenbo - Hihou-tou Arata naru Sangeki (Japan)
1339,Eurasia Express Satsujin Jiken (Japan) (Disc 1)
1340,Eurasia Express Satsujin Jiken (Japan) (Disc 2)
1341,Eurasia Express Satsujin Jiken (Japan) (Disc 3)
1342,Eurasia Express Satsujin Jiken (Japan) (Disc 4)
1347,Euro Demo Germany 12-01 (Germany)
1348,Euro Demo 01-00 (Germany)
1349,PlayStation Zone CD Vol. 16 (Germany)
1350,PlayStation Zone CD Vol. 1 (Germany)
1351,Euro Demo 10-99 (Germany)
1352,Euro Demo 11-99 (Germany)
1353,Play Fun 10-99 (Germany)
1354,Play Zone Vol. 23 (Germany)
1355,Euro Demo 12-99 (Germany)
1356,Euro Demo Germany 08-01 (Germany)
1358,Euro Demo Germany 02-02 (Germany)
1359,Euro Demo 02-00 (Germany)
1360,PlayStation Zone CD Vol. 8 (Germany)
1361,Euro Demo 08-00 (Germany)
1362,Play Fun 12-99 (Germany)
1363,Euro Demo 06-00 (Germany)
1364,Play Fun 01-00 (Germany)
1365,PlayStation Zone CD Vol. 15 (Germany)
1366,Euro Demo 03-00 (Germany)
1367,PlayStation Zone CD Vol. 13 (Germany)
1368,PlayStation Zone CD Vol. 2 (Germany)
1369,Play Zone Vol. 25 (Germany)
1370,PlayStation Zone CD Vol. 9 (Germany)
1371,Play Zone Vol. 24 (Germany)
1372,Euro Demo Germany 09-01 (Germany)
1373,Play Fun 02-00 (Germany)
1374,Play Zone Vol. 19 (Germany)
1375,Play Zone Vol. 21 (Germany)
1376,Euro Demo 07-00 (Germany)
1377,Play Fun 11-99 (Germany)
1378,Euro Demo 09-99 (Germany)
1379,Play Fun 09-99 (Germany)
1380,Euro Demo 08-99 (Germany)
1381,Euro Demo Germany 01-02 (Germany)
1382,PlayStation Zone CD Vol. 17 (Germany)
1383,PlayStation Zone CD Vol. 11 (Germany)
1385,Jimmy Johnson's VR Football '98 (USA)
1386,Metal Gear Solid - VR Missions (USA)
1387,Resident Evil 3 - Nemesis (Spain)
1389,Gensou Suikoden II (Japan) (Demo 1)
1393,Metal Gear Solid (Japan) (Disc 1) (Ichi)
1394,Metal Gear Solid (Japan) (Disc 2) (Ni)
1399,Um Jammer Lammy (USA)
1402,"Wizardry - New Age of Llylgamyn (Japan) (En,Ja)"
1403,Jumping Flash! (Europe)
1404,NHL Face Off '97 (USA)
1405,NBA Hoopz (USA)
1406,NHL FaceOff 98 (USA)
1407,Madden NFL 2003 (USA)
1408,NCAA Final Four 2000 (USA)
1409,Persona 2 - Tsumi - Innocent Sin (Japan) (Rev 1)
1410,Gradius Gaiden (Japan) (Rev 1)
1411,Pandora Max Series Vol. 3 - Rubbish Blazon (Japan)
1412,Triple Play 98 (USA)
1416,Kileak - The Blood (Europe)
1420,Medal of Honor - Underground (USA)
1421,Gran Turismo (USA) (Rev 1)
1422,"Final Fantasy VIII (Japan, Asia) (Disc 1)"
1423,"Final Fantasy VIII (Japan, Asia) (Disc 2)"
1424,"Final Fantasy VIII (Japan, Asia) (Disc 3)"
1425,"Final Fantasy VIII (Japan, Asia) (Disc 4)"
1435,"Game of Life, The - DX Jinsei Game (Japan)"
1436,Leading Jockey '99 (Japan)
1437,Alundra (Japan)
1438,Wizardry VII - Guardia no Houju (Japan)
1444,Yarudora Series Vol. 2 - Kisetsu o Dakishimete (Japan) (Disc 1)
1445,Yarudora Series Vol. 2 - Kisetsu o Dakishimete (Japan) (Disc 2)
1446,Legaia Densetsu (Japan)
1447,Nightmare Creatures (USA)
1457,Yarudora Series Vol. 3 - Sampaguita (Japan) (Disc 1)
1458,Yarudora Series Vol. 3 - Sampaguita (Japan) (Disc 2)
1464,Tekken 3 (USA)
1465,Tony Hawk's Pro Skater 3 (Europe)
1466,Colony Wars - Vengeance (Europe)
1467,Star Wars - Demolition (Europe)
1468,Fighting Force 2 (USA)
1469,Tom Clancy's Rainbow Six (USA)
1470,Spec Ops - Ranger Elite (USA)
1471,Tomb Raider (USA) (Rev 6)
1472,Arc the Lad (Japan) (Rev 1)
1473,PoPoLoCrois Monogatari (Japan) (Rev 1)
1474,Cyberia (Japan)
1475,Tom Clancy's Rainbow Six - Rogue Spear (USA)
1476,Dynasty Warriors (USA)
1477,Noel - Not Digital (Japan) (Disc 1)
1478,Noel - Not Digital (Japan) (Disc 2)
1479,Tom Clancy's Rainbow Six - Lone Wolf (USA)
1481,Martian Gothic - Unification (USA)
1484,"FIFA 2000 (Spain) (En,De,Es,Nl,Sv)"
1485,"FIFA 2001 (Spain) (En,De,Es,Nl,Sv)"
1486,"FIFA Football 2002 (Spain) (En,De,Es,Nl,Sv)"
1488,Myst (Japan) (Rev 2)
1491,Imadoki no Vampire - Bloody Bride (Japan)
1492,"Road Rash - Jailbreak (Europe) (En,Fr,De)"
1494,Mahou Shoujo Fancy CoCo (Japan)
1495,Akazu no Ma (Japan)
1496,"SaGa Frontier (Japan, Asia)"
1497,RMJ - The Mystery Hospital (Japan) (Disc 1) (What's Going On)
1498,RMJ - The Mystery Hospital (Japan) (Disc 2) (Fears Behind)
1501,Tenchu 2 - Birth of the Stealth Assassins (Europe)
1502,BackGuiner - Yomigaeru Yuusha-tachi - Kakusei-hen - Guiner Tensei (Japan) (Disc 1)
1503,BackGuiner - Yomigaeru Yuusha-tachi - Kakusei-hen - Guiner Tensei (Japan) (Disc 2)
1504,I.Q Final (Japan)
1505,Omega Boost (USA)
1506,Yarudora Series Vol. 1 - Double Cast (Japan) (Disc 1)
1507,Yarudora Series Vol. 1 - Double Cast (Japan) (Disc 2)
1508,Soukaigi (Japan) (Disc 1)
1509,Soukaigi (Japan) (Disc 2)
1510,Soukaigi (Japan) (Disc 3)
1511,Kindaichi Shounen no Jikenbo - Jigoku Yuuen Satsujin Jiken (Japan) (Disc 1)
1512,Kindaichi Shounen no Jikenbo - Jigoku Yuuen Satsujin Jiken (Japan) (Disc 2)
1513,Honkaku Shougi - Shougi-ou (Japan)
1514,Harukaze Sentai V-Force (Japan) (Disc 1)
1515,Harukaze Sentai V-Force (Japan) (Disc 2)
1516,Harukaze Sentai V-Force (Japan) (Disc 3)
1517,Ring of Sias (Japan)
1518,Yarudora Series Vol. 4 - Yukiwari no Hana (Japan) (Disc 1)
1519,Yarudora Series Vol. 4 - Yukiwari no Hana (Japan) (Disc 2)
1520,Tomb Raider II - Starring Lara Croft (USA) (Rev 1)
1525,Biohazard 2 (Japan) (Disc 1) (Leon-hen)
1526,Biohazard 2 (Japan) (Disc 2) (Claire-hen)
1527,"Parasite Eve II (USA, Canada) (Disc 1)"
1528,"Parasite Eve II (USA, Canada) (Disc 2)"
1530,Tony Hawk's Pro Skater (USA)
1531,"Dragon Quest VII - Eden no Senshi-tachi (Japan, Asia) (Disc 2)"
1532,"Dragon Quest VII - Eden no Senshi-tachi (Japan, Asia) (Disc 1)"
1533,"Game of Life, The - DX Jinsei Game II (Japan) (Rev 1)"
1535,SaGa Frontier 2 (USA)
1538,Alundra (Italy)
1539,Pi to Mail (Japan)
1541,Nuclear Strike (USA)
1542,"Point Blank (Europe) (En,Fr,De) (Rev 1)"
1543,Frogger 2 - Swampy's Revenge (USA)
1546,"Ready 2 Rumble Boxing (Europe) (En,Fr,De)"
1547,"MediEvil 2 (Europe) (Es,It,Pt)"
1548,"Spec Ops - Stealth Patrol (Europe) (En,Fr,De,Es,It)"
1549,Shadow Tower (USA)
1550,Vandal Hearts II (USA)
1552,PoPoRoGue (Japan)
1553,"Legend of Heroes IV, The - Akai Shizuku (Japan)"
1554,Breath of Fire IV - Utsurowazaru Mono (Japan)
1559,PlayStation Comic - 2999-nen no Game Kids (Japan)
1560,Toushinden (Japan)
1561,Battle Athletess - Daiundoukai Alternative (Japan)
1562,Dance Dance Revolution (Japan)
1563,Sentimental Journey (Japan)
1564,Exodus Guilty (Japan)
1565,Tales of Destiny (Japan) (Rev 1)
1566,True Love Story - Remember My Heart (Japan)
1567,Theme Park (Japan)
1569,Kokumeikan (Japan)
1570,Persona 2 - Eternal Punishment (USA) (Bonus Disc)
1571,Persona 2 - Eternal Punishment (USA)
1572,Mary-Kate and Ashley - Magical Mystery Mall (USA)
1573,Namco Museum Vol. 3 (USA)
1582,Tombi! 2 - Contra los Cerdiablos (Spain)
1584,MediEvil (Spain)
1585,"Hard Edge (Europe) (En,Fr,De)"
1586,Wild Arms (Italy)
1587,Final Fantasy VIII (Italy) (Disc 1)
1588,Final Fantasy VIII (Italy) (Disc 2)
1589,Final Fantasy VIII (Italy) (Disc 3)
1590,Final Fantasy VIII (Italy) (Disc 4)
1591,Casper - Friends Around the World (USA)
1592,Rival Schools - United by Fate (USA) (Disc 2) (Evolution Disc)
1593,Rival Schools - United by Fate (USA) (Disc 1) (Arcade Disc)
1594,Super Robot Taisen Alpha (Japan)
1595,Super Robot Taisen Alpha Gaiden (Japan) (Rev 1)
1597,Neo Atlas (Japan)
1598,Dino Crisis (Japan)
1599,Carnage Heart (Japan)
1600,Dino Crisis 2 (Japan)
1601,Marie no Atelier Plus - Salburg no Renkinjutsushi (Japan)
1602,Atelier Elie - Elie no Atelier - Salburg no Renkinjutsushi 2 (Japan)
1603,Thousand Arms (Japan) (Disc 2)
1604,Thousand Arms (Japan) (Disc 1)
1605,"SaGa Frontier II (Japan, Asia)"
1606,"Square's Preview Vol. 4 (Japan, Asia)"
1607,Kartia - The Word of Fate (USA)
1608,Disney Action Game Disney Presenta Hercules (Italy)
1617,"BattleTanx - Global Assault (Europe) (En,Es,It)"
1618,NBA Live 99 (Italy)
1619,Tomb Raider Chronicles - La Leggenda di Lara Croft (Italy)
1638,Rurouni Kenshin - Meiji Kenkaku Romantan - Juuyuushi Inbou-hen (Japan) (Rev 1)
1639,"Vagrant Story (Japan, Asia)"
1640,Darkseed (Japan)
1646,Mortal Kombat - Special Forces (USA)
1648,Valkyrie Profile (Japan) (Disc 1) (Rev 1)
1649,Valkyrie Profile (Japan) (Disc 2)
1650,Xenogears (Japan) (Disc 1)
1651,"PoPoLoCrois Monogatari II (Japan, Asia) (Disc 3)"
1652,Xenogears (Japan) (Disc 2)
1653,"PoPoLoCrois Monogatari II (Japan, Asia) (Disc 1)"
1654,"PoPoLoCrois Monogatari II (Japan, Asia) (Disc 2)"
1656,Soviet Strike (Europe)
1659,"Le Mans 24 Hours (Europe) (En,Fr,De,Es,It,Pt)"
1665,Army Men 3D (USA)
1666,Policenauts (Japan) (Disc 1)
1668,Policenauts (Japan) (Disc 2)
1669,Shin Seiki Evangelion - Koutetsu no Girlfriend (Japan) (Disc 1)
1670,Shin Seiki Evangelion - Koutetsu no Girlfriend (Japan) (Disc 2)
1671,Lupin 3sei - Cagliostro no Shiro - Saikai (Japan) (Disc 1)
1672,Lupin 3sei - Cagliostro no Shiro - Saikai (Japan) (Disc 2)
1673,Lupin 3sei - Cagliostro no Shiro - Saikai (Japan) (Disc 3)
1674,"Invasion (Europe) (En,Fr,De,Es,It,Nl)"
1676,Blood Omen - Legacy of Kain (Europe)
1677,Tobal No. 1 (Europe)
1678,PAQA (Japan)
1679,Apocalypse (Europe)
1680,Tamamayu Monogatari (Japan)
1681,Space Hulk - Vengeance of the Blood Angels (Europe)
1682,Falcata - Astran Pardma no Monshou (Japan)
1683,Photo Genic (Japan)
1684,"Concert, Le - pp - Pianissimo (Japan)"
1685,DigimonWorld - Digital Card Arena (Japan)
1686,Jikkyou Powerful Pro Yakyuu '99 - Kaimakuban (Japan)
1687,"Formula One 2001 (Europe) (En,Fi)"
1688,Jikkyou Powerful Pro Yakyuu '98 - Ketteiban (Japan)
1691,Ace Combat (Japan)
1692,Civizard - Majutsu no Keifu (Japan)
1693,Aishiau Koto Shika Dekinai (Japan)
